Symbol,Name,CIK,Sector,Industry,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,Dividend,EPS,EPSEorL,RevenuePerShareTTM,ProfitMargin,ProfitMarginPorN,OperatingMarginTTM,OperatingMarginTTMPorN,ReturnOnAssetsTTM,ReturnOnAssetsTTMPorN,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyEarningsGrowthYOYPorN,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding
FLYW,Flywire Corporation,1580560,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021-12-31,3149948000.0,404000.0,,,4.53,0.0,0.0,NO,-0.395,LOSS,2.826,-0.14,negative,-0.0388,negative,-0.0107,negative,-0.0888,201149000.0,130958000.0,-0.395,1.0,positive,0.547,40.11,,714.29,15.66,6.49,13.78,,,57.41,22.38,28.13,36.35,101116000
FORA,Forian Inc,1829280,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,106606000.0,,,,0.813,0.0,0.0,NO,-0.9,LOSS,0.5720000000000001,-1.5730000000000002,negative,-1.564,negative,-0.47600000000000003,negative,-1.4569999999999999,16879700.0,12162500.0,-0.9,0.0,0,26.38,9.0,,,6.32,4.611000000000001,6.52,,,14.39,3.06,5.92,8.82,32601300
FORG,ForgeRock Inc.,1543916,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1730618000.0,,,,4.067,0.0,0.0,NO,-1.1440000000000001,LOSS,4.239,-0.27,negative,-0.161,negative,-0.0534,negative,-0.253,176933000.0,144005000.0,-1.1440000000000001,0.0,0,0.193,27.43,,,9.78,5.0,7.71,,,48.88,11.94,18.77,24.14,32340100
FORM,FormFactor Inc,1039399,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,2807730000.0,147309000.0,33.89,0.71,10.43,0.0,0.0,NO,1.06,Earn,9.89,0.109,positive,0.134,positive,0.0648,positive,0.10800000000000001,769674000.0,326695000.0,1.06,0.358,positive,0.04,49.43,33.89,,3.648,3.4960000000000004,3.429,18.38,1.374,47.48,32.69,39.79,39.87,78166000
FORTY,Formula Systems (1985) Ltd,1045986,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,December,2021-12-31,1524956000.0,269114000.0,28.49,0.0,35.38,1.56,0.0159,YES,3.5,Earn,157.33,0.0227,positive,0.0865,positive,0.0494,positive,0.124,2405510000.0,563859000.0,3.5,0.31,positive,0.213,,28.49,,0.634,2.766,0.695,8.03,0.502,140.88,79.7,102.33,105.21,15294300
FOUR,Shift4 Payments Inc,1794669,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021-12-31,6986452000.0,44100000.0,,,4.833,0.0,0.0,NO,-0.89,LOSS,24.9,-0.0353,negative,-0.0124,negative,-0.0051,negative,-0.138,1367500000.0,278400000.0,-0.89,0.0,0,0.894,74.21,,58.48,5.11,10.67,2.516,62.22,,103.37,38.88,55.22,65.71,52720000
FRGE,Forge Global Holdings Inc,1827821,FINANCE,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",December,2021-12-31,2560359000.0,1032000.0,,,,0.0,0.0,NO,-1.064,LOSS,7.37,-0.14400000000000002,negative,-0.0696,negative,-0.0216,negative,-0.10800000000000001,128056000.0,125022000.0,-1.064,0.0,0,0.502,,,,19.99,,17.82,,,47.5,10.02,14.58,11.04,166087000
FROG,JFrog Ltd,1800667,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,2123760000.0,,,,6.56,0.0,0.0,NO,-0.677,LOSS,2.181,-0.311,negative,-0.284,negative,-0.0475,negative,-0.10800000000000001,206683000.0,164876000.0,-0.677,0.0,0,0.38799999999999996,39.57,,1428.57,10.28,3.502,8.91,,,50.52,21.06,24.42,31.59,98642000
FRSH,Freshworks Inc. Class A Common Stock,1544522,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,4990850000.0,,,,4.53,0.0,0.0,NO,-21.73,LOSS,2.84,-0.517,negative,-0.541,negative,-0.136,negative,-0.267,371022000.0,292992000.0,-21.73,0.0,0,0.445,31.75,,,13.45,4.072,10.02,13106.14,,53.36,15.6,18.56,27.98,98265000
FRSX,Foresight Autonomous Holdings Ltd,1691221,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,54381000.0,-13636000.0,,0.0,0.82,0.0,0.0,NO,-0.3,LOSS,0.0,0.0,0,-377.65,negative,-0.244,negative,-0.433,40000.0,0.0,-0.3,0.0,0,0.0,5.75,,,1359.52,1.12,134.33,,3.4219999999999997,5.69,0.78,1.0859999999999999,2.23,64557000
FSLR,First Solar Inc,1274494,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,7688898000.0,709567000.0,16.47,22.16,56.05,0.0,0.0,NO,4.38,Earn,27.51,0.16,positive,0.154,positive,0.0387,positive,0.0817,2923377000.0,740154000.0,4.38,0.129,positive,0.489,84.93,16.47,263.16,2.63,1.294,2.15,7.44,1.36,123.13,61.24,76.03,89.67,106583000
FSLY,Fastly Inc,1517413,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1962093000.0,-21898000.0,,,9.73,0.0,0.0,NO,-1.919,LOSS,3.053,-0.628,negative,-0.611,negative,-0.0801,negative,-0.215,354330000.0,187328000.0,-1.919,0.0,0,0.182,22.33,,769.23,5.54,2.019,7.26,,1.508,66.6,13.01,17.8,35.32,120300000
FSRD,Fast Radius Inc,1832351,MANUFACTURING,FABRICATED STRUCTURAL METAL PRODUCTS,December,2022-03-31,68659000.0,,,,,0.0,0.0,NO,-11.99,LOSS,5.01,-2.39,negative,-2.145,negative,0.0,0,0.0,19881800.0,1927500.0,-11.99,0.0,0,1.535,4.0,,,3.4530000000000003,0.25,5.96,,,10.03,0.87,1.7619999999999998,7.62,73041000
FTAI,Fortress Transportation and Infrastructure Investors LLC,1590364,TRADE & SERVICES,SERVICES-MISCELLANEOUS EQUIPMENT RENTAL & LEASING,December,2021-12-31,2306137000.0,254155000.0,,3.22,11.33,1.32,0.0568,YES,-1.4340000000000002,LOSS,5.07,-0.22899999999999998,negative,0.10400000000000001,positive,0.0072,positive,-0.11800000000000001,455802000.0,283338000.0,-1.4340000000000002,4.97,positive,0.927,37.4,,10.29,5.06,2.146,12.11,20.51,1.935,33.48,20.61,24.58,26.16,99189000
FTCI,FTC Solar Inc,1828161,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,283553000.0,,,,1.5430000000000001,0.0,0.0,NO,-1.24,LOSS,3.1439999999999997,-0.39399999999999996,negative,-0.469,negative,-0.504,negative,-1.413,270525000.0,-32545000.0,-1.24,0.0,0,1.3019999999999998,6.86,,303.03,1.048,2.103,0.738,,,13.98,2.8,4.656000000000001,7.27,99144000
GAN,GAN Limited,1799332,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2022-03-31,156750000.0,2131500.0,,,5.3,0.0,0.0,NO,-0.728,LOSS,2.955,-0.24600000000000002,negative,-0.221,negative,-0.079,negative,-0.161,124163000.0,84061000.0,-0.728,-0.77,negative,2.419,10.0,,,1.262,0.762,1.061,880.86,1.774,18.88,3.69,5.18,10.77,42250700
GB,Global Blue Group Holding AG,1799983,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,March,2021-12-31,882889000.0,204814000.0,,,,0.0,0.0,NO,-0.652,LOSS,0.499,-1.218,negative,-1.213,negative,-0.0804,negative,0.0,97257000.0,44696000.0,-0.652,0.0,0,1.735,,,,9.08,25.07,16.83,,0.5329999999999999,12.34,4.71,5.51,6.95,179449000
GBOX,GreenBox POS,1419275,TRADE & SERVICES,SERVICES-MANAGEMENT CONSULTING SERVICES,December,2021-12-31,158007000.0,,,,1.318,0.0,0.0,NO,-0.627,LOSS,0.588,-1.067,negative,-0.706,negative,-0.25,negative,-0.9309999999999999,22162800.0,3699400.0,-0.627,0.0,0,1.632,11.92,,,7.13,2.8539999999999996,3.845,,5.04,16.5,2.24,3.406,6.12,43289600
GDDY,GoDaddy Inc,1609711,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2021-12-31,14030046000.0,625500000.0,60.9,1.689,0.49,0.0,0.0,NO,1.419,Earn,22.73,0.0635,positive,0.11199999999999999,positive,0.0384,positive,0.68,3815700000.0,2443500000.0,1.419,0.289,positive,0.166,100.5,60.9,45.45,3.677,171.21,4.401,28.99,0.996,90.43,65.7,82.74,76.31,161741000
GDOT,Green Dot Corporation,1386278,FINANCE,FINANCE SERVICES,December,2021-12-31,1412717000.0,170648000.0,30.5,1.49,19.51,0.0,0.0,NO,0.853,Earn,26.5,0.0331,positive,0.0461,positive,0.0107,positive,0.0456,1433047000.0,1433047000.0,0.853,6.36,positive,0.14300000000000002,37.5,30.5,23.64,0.986,1.368,0.11,1.043,0.946,54.9,23.09,27.89,38.59,54294000
GDRX,GoodRx Holdings Inc,1809519,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,6108923000.0,35745000.0,,,2.076,0.0,0.0,NO,-0.062,LOSS,1.818,-0.0339,negative,0.018000000000000002,positive,0.0054,positive,-0.0327,745424000.0,698708000.0,-0.062,-0.071,negative,0.389,24.8,,39.22,8.2,7.7,8.27,128.46,,48.05,13.44,18.86,31.89,86216000
GDYN,Grid Dynamics Holdings Inc,1743725,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,938031000.0,5099000.0,,,3.3960000000000004,0.0,0.0,NO,-0.131,LOSS,3.602,-0.0364,negative,0.0002,positive,0.0001,positive,-0.0407,211280000.0,87728000.0,-0.131,0.941,positive,1.209,21.7,,131.58,4.44,4.208,3.839,159.07,1.3969999999999998,42.81,9.09,13.7,25.76,66954000
GIC,Global Industrial Company,945114,TRADE & SERVICES,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT,December,2021-12-31,1164494000.0,91700000.0,11.32,1.86,4.058,0.64,0.0236,YES,2.714,Earn,28.12,0.0972,positive,0.0828,positive,0.141,positive,0.5379999999999999,1063100000.0,374300000.0,2.714,1.73,positive,-0.043,51.0,11.32,,1.095,7.74,1.182,13.75,0.8859999999999999,43.86,28.18,32.09,37.04,37906700
GIGM,GigaMedia Limited,1105101,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2021-12-31,20004500.0,-4194845.0,,0.0,4.668,0.0,0.0,NO,-0.251,LOSS,0.511,-0.491,negative,-0.607,negative,-0.0374,negative,-0.0523,5652600.0,3919000.0,-0.251,0.0,0,-0.22899999999999998,1.5,,,3.5389999999999997,0.36700000000000005,,6.83,0.217,3.34,1.6,1.817,2.309,11052200
GILT,Gilat Satellite Networks Ltd,897322,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021-12-31,407648000.0,14176000.0,,0.0,4.105,0.0,0.0,NO,-0.05,LOSS,3.88,-0.0123,negative,0.0146,positive,0.0053,positive,-0.0115,218818000.0,71620000.0,-0.05,-0.9640000000000001,negative,0.578,5.5,,,1.8630000000000002,1.8,1.544,24.98,0.207,11.2,6.58,8.21,8.45,56539000
GLBE,Global-e Online Ltd,1835963,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,3726357000.0,17883000.0,,,4.624,0.0,0.0,NO,-0.74,LOSS,2.411,-0.305,negative,-0.265,negative,-0.0808,negative,-0.195,245274000.0,91433000.0,-0.74,0.0,0,0.544,65.0,,,15.19,5.6,13.88,179.49,,83.77,23.76,32.86,53.01,155654000
GMGI,Golden Matrix Group Inc. Common Stock,1437925,ENERGY & TRANSPORTATION,METAL MINING,July,2022-01-31,135237000.0,1052800.0,133.61,,0.885,0.0,0.0,NO,0.036000000000000004,Earn,0.7609999999999999,0.0599,positive,0.071,positive,0.0411,positive,0.0725,19370400.0,4377300.0,0.036000000000000004,5.43,positive,3.549,,133.61,,6.98,5.87,14.06,189.1,2.448,14.05,4.65,6.02,6.8,28115900
GOOG,Alphabet Inc,1652044,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2022-03-31,1520000000000.0,91144004000.0,20.5,0.8370000000000001,380.04,0.0,0.0,NO,112.2,Earn,385.89,0.295,positive,0.305,positive,0.145,positive,0.321,258000000000.0,147000000000.0,112.2,0.377,positive,0.324,3220.0,20.5,20.88,5.9,6.28,5.71,14.2,1.061,3042.0,2230.05,2658.72,2780.52,315639000
GOOGL,Alphabet Inc,1652044,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2022-03-31,1510000000000.0,91144004000.0,20.37,0.8370000000000001,380.04,0.0,0.0,NO,112.2,Earn,385.89,0.295,positive,0.305,positive,0.145,positive,0.321,258000000000.0,147000000000.0,112.2,0.377,positive,0.324,3464.54,20.37,20.88,5.87,6.29,5.71,14.2,1.061,3030.93,2193.62,2652.07,2767.11,300759000
GRPN,Groupon Inc,1490281,TRADE & SERVICES,SERVICES-ADVERTISING AGENCIES,December,2021-12-31,570881000.0,59559000.0,5.2,1.4680000000000002,7.06,0.0,0.0,NO,3.679,Earn,32.93,0.12300000000000001,positive,0.0385,positive,0.0181,positive,0.757,967108000.0,737116000.0,3.679,1.092,positive,-0.349,24.2,5.2,12.27,0.59,2.6719999999999997,0.493,2.678,2.292,55.37,16.37,20.15,24.04,29857800
GSIT,GSI Technology Inc,1126741,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,March,2021-12-31,89361000.0,876000.0,,74.0,2.7289999999999996,0.0,0.0,NO,-0.76,LOSS,1.339,-0.5670000000000001,negative,-0.5710000000000001,negative,-0.135,negative,-0.253,32339000.0,13217000.0,-0.76,0.0,0,0.193,8.0,,,2.763,1.4040000000000001,1.43,,0.701,6.58,3.48,3.957,4.864,24482600
GSMG,Glory Star New Media Group Holdings Limited,1738758,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,55179000.0,38377000.0,1.5,,2.333,0.0,0.0,NO,0.54,Earn,2.34,0.231,positive,0.237,positive,0.134,positive,0.268,153012000.0,118068000.0,0.54,-0.036000000000000004,negative,-0.14,7.5,1.5,,0.361,0.373,0.0047,0.0195,-2.6310000000000002,4.68,0.8,0.987,1.4980000000000002,68122000
GTLB,GitLab Inc. Class A Common Stock,1653482,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,7418376000.0,,,,5.28,0.0,0.0,NO,-1.945,LOSS,3.168,-0.614,negative,-0.508,negative,-0.11,negative,-0.317,252653000.0,222668000.0,-1.945,0.0,0,0.6859999999999999,72.5,,,29.36,9.17,24.44,,,137.0,30.74,52.03,75.97,52300000
GTLS,Chart Industries Inc,892553,MANUFACTURING,FABRICATED PLATE WORK (BOILER SHOPS),December,2021-12-31,5563301000.0,179000000.0,105.53,1.65,45.17,0.0,0.0,NO,1.44,Earn,37.0,0.0449,positive,0.0747,positive,0.0219,positive,0.038,1317700000.0,326800000.0,1.44,-0.956,negative,0.213,194.0,105.53,28.33,4.2219999999999995,3.548,4.931,39.28,1.626,206.29,108.29,159.44,164.57,36610300
GTYH,GTY Technology Holdings Inc,1682325,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,157172000.0,,,0.0,4.6339999999999995,0.0,0.0,NO,-0.9420000000000001,LOSS,1.058,-0.89,negative,-0.48100000000000004,negative,-0.0439,negative,-0.188,60453000.0,38081000.0,-0.9420000000000001,0.0,0,0.26899999999999996,9.0,,,2.5810000000000004,0.5720000000000001,2.767,,0.282,8.09,2.505,3.583,6.01,57784000
GVP,GSE Systems Inc,944480,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,33927800.0,573000.0,3.0980000000000003,0.0,1.181,0.0,0.0,NO,0.523,Earn,2.614,0.204,positive,-0.0559,negative,-0.0459,negative,0.609,53965000.0,14785000.0,0.523,-0.043,negative,0.13699999999999998,1.5,3.0980000000000003,,0.629,1.4909999999999999,0.605,2.611,1.3780000000000001,2.2,1.1,1.66,1.479,20943100
GWRE,Guidewire Software Inc,1528396,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,July,2022-01-31,7328804000.0,635000.0,,80.34,17.72,0.0,0.0,NO,-1.554,LOSS,9.16,-0.17,negative,-0.198,negative,-0.0418,negative,-0.083,763970000.0,366238000.0,-1.554,0.66,positive,0.136,108.56,,2500.0,9.59,5.06,9.36,1051.7,1.334,130.95,81.38,90.83,108.32,83548000
HAYW,Hayward Holdings Inc,1834622,TECHNOLOGY,REFRIGERATION & SERVICE INDUSTRY MACHINERY,December,2021-12-31,3554537000.0,399120000.0,31.5,,5.88,0.0,0.0,NO,0.49200000000000005,Earn,7.47,0.145,positive,0.243,positive,0.0764,positive,0.258,1401794000.0,655782000.0,0.49200000000000005,0.858,positive,0.35200000000000004,22.5,31.5,12.58,2.536,2.708,3.1639999999999997,12.03,,28.65,15.38,17.02,21.33,229325000
HCKT,The Hackett Group Inc,1057379,TRADE & SERVICES,SERVICES-MANAGEMENT CONSULTING SERVICES,December,2021-12-31,756675000.0,51270000.0,18.86,1.0859999999999999,4.6,0.4,0.0185,YES,1.26,Earn,9.25,0.15,positive,0.16899999999999998,positive,0.146,positive,0.292,277583000.0,106080000.0,1.26,24.02,positive,0.17800000000000002,26.67,18.86,17.36,2.7260000000000004,5.28,2.576,14.12,0.66,24.48,15.5,22.03,20.43,31594800
HCP,HashiCorp Inc. Class A Common Stock,1720671,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,January,2022-01-31,9014324000.0,,,,7.04,0.0,0.0,NO,-3.484,LOSS,3.852,-0.904,negative,-0.8690000000000001,negative,-0.168,negative,-0.384,320769000.0,258529000.0,-3.484,0.0,0,0.561,61.3,,,28.1,6.46,21.65,,,102.95,31.36,50.35,62.09,31821100
HCTI,Healthcare Triangle Inc. Common Stock,1839285,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2021-12-31,27528100.0,1263600.0,,,0.45799999999999996,0.0,0.0,NO,-0.20199999999999999,LOSS,1.199,-0.16899999999999998,negative,-0.152,negative,-0.188,negative,-0.5820000000000001,35269700.0,10521300.0,-0.20199999999999999,0.0,0,0.022000000000000002,4.0,,,0.78,2.011,0.968,49.51,-123.8,4.35,0.773,1.105,1.777,35260800
HEES,H&E Equipment Services Inc,1339605,TRADE & SERVICES,SERVICES-MISCELLANEOUS EQUIPMENT RENTAL & LEASING,December,2022-03-31,1243597000.0,156673000.0,12.23,2.49,8.51,1.1,0.032,YES,2.812,Earn,29.31,0.0965,positive,0.11800000000000001,positive,0.0386,positive,0.22399999999999998,1062797000.0,415363000.0,2.812,1.916,positive,0.051,54.8,12.23,16.31,1.17,4.647,2.323,6.2,2.082,50.05,27.69,40.76,39.85,36161600
HHS,Harte Hanks Inc.,45919,TRADE & SERVICES,SERVICES-DIRECT MAIL ADVERTISING SERVICES,December,2021-12-31,51598000.0,15196000.0,4.169,0.82,-5.52,0.0,0.0,NO,1.7630000000000001,Earn,28.61,0.0769,positive,0.0649,positive,0.0695,positive,0.0,194596000.0,33054000.0,1.7630000000000001,0.5710000000000001,positive,0.10400000000000001,20.0,4.169,,0.265,,0.373,3.6830000000000003,1.35,8.9,4.31,7.32,7.25,7002500
HIMX,Himax Technologies Inc,1342338,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,1512915000.0,561357000.0,3.472,2.81,4.99,0.0,0.0309,NO,2.5,Earn,8.86,0.282,positive,0.35200000000000004,positive,0.271,positive,0.639,1547097000.0,748578000.0,2.5,3.158,positive,0.639,15.75,3.472,3.4210000000000003,0.978,1.754,0.885,2.415,2.0069999999999997,17.3,8.53,10.68,11.42,174299000
HLIT,Harmonic Inc,851310,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021-12-31,869316000.0,32543000.0,69.83,-0.21,2.8739999999999997,0.0,0.0,NO,0.12,Earn,4.997,0.0261,positive,0.0384,positive,0.019,positive,0.0478,507149000.0,260313000.0,0.12,0.34,positive,0.185,12.8,69.83,,1.714,2.985,1.859,28.96,0.879,12.22,6.69,9.03,9.65,103737000
HLTH,Cue Health Inc. Common Stock,1628945,LIFE SCIENCES,LABORATORY ANALYTICAL INSTRUMENTS,December,2021-12-31,936959000.0,220728000.0,10.78,,4.827,0.0,0.0,NO,0.593,Earn,11.7,0.14,positive,0.308,positive,0.18899999999999997,positive,0.221,618107000.0,298736000.0,0.593,0.0,0,13.52,10.88,10.78,,1.516,1.361,0.9890000000000001,3.787,,22.55,5.48,7.71,9.78,146629000
HOOD,Robinhood Markets Inc. Class A Common Stock,1783879,FINANCE,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",December,2021-12-31,7947270000.0,138119000.0,,,8.44,0.0,0.0,NO,-7.49,LOSS,3.6860000000000004,-2.031,negative,-0.904,negative,-0.24,negative,-0.7829999999999999,1815143000.0,1289671000.0,-7.49,0.0,0,0.142,16.71,,,4.378,1.2209999999999999,4.169,90.87,,85.0,9.38,12.04,26.73,835675000
HPQ,HP Inc,47217,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,October,2022-01-31,38395339000.0,6584000000.0,6.55,4.53,-0.763,0.831,0.0275,YES,5.57,Earn,56.07,0.10099999999999999,positive,0.0895,positive,0.0985,positive,0.0,64868999000.0,13417000000.0,5.57,0.193,positive,0.08800000000000001,37.27,6.55,8.38,0.5920000000000001,,0.6729999999999999,5.1,1.001,41.47,25.75,36.81,33.29,1053370000
HQI,HireQuest Inc,1140102,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,December,2021-12-31,230032000.0,11218400.0,19.22,,3.41,0.23,0.0144,YES,0.87,Earn,1.6869999999999998,0.521,positive,0.429,positive,0.0966,positive,0.285,22759800.0,22589200.0,0.87,0.752,positive,0.988,27.5,19.22,18.25,10.11,5.1,10.57,16.93,0.723,25.54,16.2,18.35,19.21,13757900
HRI,Herc Holdings Inc,1364479,TRADE & SERVICES,SERVICES-MISCELLANEOUS EQUIPMENT RENTAL & LEASING,December,2022-03-31,3778981000.0,866400000.0,17.15,0.716,32.89,1.075,0.0181,YES,7.37,Earn,70.04,0.10800000000000001,positive,0.182,positive,0.0584,positive,0.261,2073100000.0,688500000.0,7.37,0.97,positive,0.111,204.5,17.15,11.25,1.8230000000000002,3.9,3.0389999999999997,7.25,2.615,202.37,98.71,152.71,154.49,29889600
HSII,Heidrick & Struggles International Inc,1066605,TRADE & SERVICES,SERVICES-EMPLOYMENT AGENCIES,December,2022-03-31,631561000.0,123384000.0,8.95,6.11,17.15,0.6,0.0187,YES,3.58,Earn,51.4,0.0724,positive,0.113,positive,0.0748,positive,0.24,1003001000.0,232805000.0,3.58,1.2009999999999998,positive,0.774,55.0,8.95,11.29,0.63,2.3369999999999997,0.322,2.673,0.7559999999999999,49.69,30.5,39.99,42.94,19717800
HSON,Hudson Global Inc,1210708,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,December,2021-12-31,91548000.0,4991000.0,30.5,0.621,14.52,0.0,0.0,NO,1.07,Earn,58.01,0.0191,positive,0.026000000000000002,positive,0.0515,positive,0.0877,169207000.0,15119000.0,1.07,0.605,positive,0.8320000000000001,47.0,30.5,12.42,0.541,2.509,0.469,15.91,0.499,42.09,15.46,34.34,24.93,2804800
HTCR,Heartcore Enterprises Inc. Common Stock,1892322,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,37642600.0,458400.0,180.91,,,0.0,0.0,NO,0.011000000000000001,Earn,0.7090000000000001,0.0154,positive,0.0324,positive,0.0,0,0.0,10808000.0,4018200.0,0.011000000000000001,0.0,0,0.0,,180.91,,3.483,,3.9,258.11,,6.19,0.0,2.5860000000000003,2.6830000000000003,18915900
HUBS,HubSpot Inc,1404655,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,17787625000.0,-33559000.0,,2.603,18.09,0.0,0.0,NO,-1.66,LOSS,27.74,-0.0598,negative,-0.0421,negative,-0.0165,negative,-0.0951,1300658000.0,1041801000.0,-1.66,0.0,0,0.465,655.64,,163.93,13.68,21.57,14.12,11315.95,1.63,866.0,367.11,467.58,615.09,47569400
IAS,Integral Ad Science Holding Corp. Common Stock,1842718,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2021-12-31,1832289000.0,30001000.0,,,4.968999999999999,0.0,0.0,NO,-0.365,LOSS,2.254,-0.162,negative,-0.0758,negative,-0.0155,negative,-0.0875,323513000.0,268941000.0,-0.365,0.0,0,0.309,27.11,,208.33,5.66,2.506,6.47,81.93,,29.68,11.52,15.28,19.36,155016000
IBEX,IBEX Limited,1720420,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,June,2021-12-31,285370000.0,47216000.0,19.29,,5.04,0.0,0.0,NO,0.804,Earn,25.2,0.0333,positive,0.0736,positive,0.0723,positive,0.182,458467000.0,135014000.0,0.804,2.4619999999999997,positive,0.128,20.75,19.29,11.45,0.622,3.178,0.758,6.95,,25.0,10.77,15.8,16.5,18399100
IBM,International Business Machines Corporation,51143,TECHNOLOGY,COMPUTER & OFFICE EQUIPMENT,December,2022-03-31,121000000000.0,12189000000.0,21.27,1.541,21.05,6.56,0.0489,YES,6.35,Earn,64.01,0.1,positive,0.10099999999999999,positive,0.0251,positive,0.237,57351000000.0,31486000000.0,6.35,0.696,positive,0.6920000000000001,144.16,21.27,14.06,2.1109999999999998,6.57,3.199,14.66,1.105,141.88,113.2,128.28,129.75,896320000
ICHR,Ichor Holdings Ltd,1652535,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,826086000.0,115655000.0,11.78,0.29,17.54,0.0,0.0,NO,2.45,Earn,38.82,0.0646,positive,0.0817,positive,0.0624,positive,0.155,1096917000.0,179132000.0,2.45,0.001,positive,0.172,51.25,11.78,18.08,0.753,1.626,0.968,9.99,2.112,58.75,27.83,33.82,41.65,28623900
IDAI,T Stamp Inc. Class A Common Stock,1718939,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2022-03-31,49413000.0,,,,0.040999999999999995,0.0,0.0,NO,-0.713,LOSS,0.154,0.0,0,-4.315,negative,-1.729,negative,-8.66,2816900.0,1254700.0,-0.713,0.0,0,-0.075,,,,17.54,9.18,11.44,,,18.9,1.74,2.775,5.02,23530000
IDEX,Ideanomics Inc,837852,TECHNOLOGY,CABLE & OTHER PAY TELEVISION SERVICES,December,2021-09-30,361316000.0,14786800.0,,,1.095,0.0,0.0,NO,-0.294,LOSS,0.251,-1.17,negative,-0.7070000000000001,negative,-0.11900000000000001,negative,-0.396,98901000.0,2057000.0,-0.294,0.0,0,1.547,2.0,,,3.653,0.7190000000000001,0.75,8.46,-0.28600000000000003,3.61,0.7020000000000001,0.937,1.585,497681000
