Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate
TWTR,Common Stock,Twitter Inc,"Twitter is an American microblogging and social networking service on which users post and interact with messages known as tweets. The service is provided by Twitter, Inc., a corporation based in San Francisco, California.",1418091,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","1355 MARKET STREET, SUITE 900, SAN FRANCISCO, CA, US",December,2021-12-31,37140431000,697310000,None,3.64,9.16,0,0,-0.28,6.37,-0.0436,0.0538,0.0124,-0.029,5077482000,3279972000,-0.28,-0.232,0.216,49.98,-,58.14,7.31,5.11,7.19,197.46,0.801,73.34,31.3,39.99,50.48,763578000,None,None
TXN,Common Stock,Texas Instruments Incorporated,"Texas Instruments Incorporated (TI) is an American technology company headquartered in Dallas, Texas, that designs and manufactures semiconductors and various integrated circuits, which it sells to electronics designers and manufacturers globally. It is one of the top 10 semiconductor companies worldwide based on sales volume.",97476,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"P.O. BOX 660199, DALLAS, TX, US",December,2022-03-31,162288108000,9919000000,21.29,2.223,14.43,4.21,0.0272,8.26,19.87,0.423,0.492,0.256,0.69,18343999000,12376000000,8.26,0.26,0.185,193.61,21.29,18.45,8.85,11.72,8.16,14.56,0.947,201.02,160.5,174.78,185.18,922878000,2022-02-07,2022-01-28
TYL,Common Stock,Tyler Technologies Inc,"Tyler Technologies, Inc., based in Plano, Texas, is the largest provider of software to the United States public sector.",860731,NYSE,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"5101 TENNYSON PKWY, PLANO, TX, US",December,2022-03-31,15350260000,296758000,96.99,3.263,56.25,0,0,3.82,38.98,0.101,0.131,0.0356,0.0749,1592287000,709644000,3.82,-0.005,0.53,517.47,96.99,51.55,9.64,6.87,10.67,53.46,0.775,557.55,368.72,420.58,476.02,41431200,None,1990-01-31
TZOO,Common Stock,Travelzoo,"Travelzoo, an Internet media company, offers travel, entertainment and local deals from travel and entertainment companies and local businesses in Asia Pacific, Europe and North America. The company is headquartered in New York, New York.",1133311,NASDAQ,USD,USA,TRADE & SERVICES,SERVICES-ADVERTISING,"590 MADISON AVENUE, 37TH FLOOR, NEW YORK, NY, US",December,2022-03-31,82221000,505000,98.84,1.137,0.158,0,0,0.069,5.38,0.0145,-0.0209,-0.0081,0.267,62712000,51665000,0.069,1.714,0.094,16,98.84,10.22,1.311,60.67,0.628,77.64,1.718,18.47,5.2,7.13,10.12,12055800,None,None
U,Common Stock,Unity Software Inc,"Unity Software Inc. operates a real-time 3D development platform. The company is headquartered in San Francisco, California.",1810806,NYSE,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"30 - 3RD STREET, SAN FRANCISCO, CA, US",December,2021-12-31,20318339000,None,None,None,8.18,0,0,-1.887,3.935,-0.48,-0.421,-0.0779,-0.24,1110526000,862330000,-1.887,0,0.434,143.69,-,-,18.3,9.36,20.25,-,None,210,65.6,92.73,122.62,295970000,None,None
UBER,Common Stock,Uber Technologies Inc,"Uber Technologies, Inc., commonly known as Uber, is an American technology company. Its services include ride-hailing, food delivery (Uber Eats), package delivery, couriers, freight transportation, and, through a partnership with Lime, electric bicycle and motorized scooter rental. The company is based in San Francisco, California.",1543151,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC","1455 MARKET ST., 4TH FLOOR, SAN FRANCISCO, CA, US",December,2021-12-31,59978174000,-7640999936,None,None,7.42,0,0,-0.285,9.22,-0.0284,-0.22,-0.0665,-0.0392,17455000000,6227000000,-0.285,0,0.826,58.34,-,2500,3.436,4.169,3.843,186.34,1.312,56.13,28.28,33.14,39.9,1954960000,None,None
UCTT,Common Stock,Ultra Clean Holdings Inc,"Ultra Clean Holdings, Inc. designs, designs and manufactures production tools, modules and subsystems for the semiconductor and display capital equipment markets in the United States and internationally. The company is headquartered in Hayward, California.",1275014,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"26462 CORPORATE AVENUE, HAYWARD, CA, US",December,2022-03-31,1495435000,273300000,12.21,0.75,18.89,0,0,2.69,48.31,0.0569,0.0979,0.0822,0.175,2101600000,440100000,2.69,0.843,0.664,69,12.21,-,0.712,1.777,0.798,6.82,1.988,60.84,29.89,40.87,47.69,45537000,None,None
UEPS,Common Stock,Net 1 UEPS Technologies Inc,"Net 1 UEPS Technologies, Inc. provides transaction processing services, financial inclusion products and services, and secure payment technologies in South Africa, the Republic of Korea, and internationally. The company is headquartered in Johannesburg, South Africa.",1041514,NASDAQ,USD,USA,FINANCE,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC","4TH FLOOR, PRESIDENT PLACE, CNR. JAN SMUTS & BOLTON, ROSEBANK, JOHANNESBURG, ZA",June,2021-12-31,287771000,-34056000,None,0.57,4.216,0,0,-0.53,2.286,-0.232,-0.363,-0.065,-0.114,128963000,34538000,-0.53,0,-0.037,7,-,-,2.231,0.894,1.241,154.63,1.204,6.97,3.84,5.2,4.935,57902000,None,None
UI,Common Stock,Ubiquiti Inc,"Ubiquiti Inc. develops network technology for service providers, businesses and consumers. The company is headquartered in New York, New York.",1511737,NYSE,USD,USA,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,"2580 ORCHARD PARKWAY, SAN JOSE, CA, US",June,2021-12-31,17046369000,662297000,32.35,0.82,0.928,2,0.0082,8.56,29.33,0.292,0.353,0.485,0,1835604000,912276000,8.56,-0.346,-0.1,286.33,32.35,24.63,9.29,250.74,9.72,26.94,1.432,342.61,225.14,271.5,293.75,61535000,2022-02-22,2022-02-11
UIS,Common Stock,Unisys Corporation,"Unisys Corporation is a global information technology services company. The company is headquartered in Blue Bell, Pennsylvania.",746838,NYSE,USD,USA,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"801 LAKEVIEW DRIVE, SUITE 100, BLUE BELL, PA, US",December,2022-03-31,1150427000,187500000,None,-0.52,-24.35,0,0,-6.75,30.92,-0.218,-0.183,-0.0915,0,2054400000,577100000,-6.75,0,-0.065,38,-,8.05,0.56,-,0.635,6.43,0.448,28.6,13.64,20.62,21.59,67632000,None,1990-06-18
ULBI,Common Stock,Ultralife Corporation,"Ultralife Corporation designs, manufactures, installs and maintains electrical, communication and electronic systems worldwide. The company is headquartered in Newark, New York.",875657,NASDAQ,USD,USA,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES","2000 TECHNOLOGY PARKWAY, NEWARK, NY, US",December,2021-12-31,74910000,3928000,None,0,7.31,0,0,-0.015,6.13,-0.0024,0.004,0.0016,-0.002,98267000,24642000,-0.015,-0.5,-0.18,12,-,15.11,0.762,0.663,0.921,24.92,1.542,11.78,4.24,5.18,6.33,16127100,None,None
UMC,Common Stock,United Microelectronics Corporation,"United Microelectronics Corporation is a semiconductor wafer foundry in Taiwan, Singapore, China, Hong Kong, Japan, the United States, Europe, and internationally. The company is headquartered in Hsinchu City, Taiwan.",1033767,NYSE,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"8F, NO.68, SEC. 1, NEIHU RD.,, TAIPEI, TW",December,2021-12-31,19322290000,96378962000,10.12,5.17,114.64,0,0.0363,0.765,87.17,0.262,0.242,0.0765,0.213,213011022000,72049629000,0.765,0.393,0.305,12.39,10.12,7.66,0.0907,2.052,0.0754,0.145,1.024,12.68,7.49,8.95,10.43,2496420000,2021-08-20,2021-07-21
UPH,Common Stock,UpHealth Inc,"UpHealth, Inc. is a digital health services company. The company is headquartered in Delray Beach, Florida.",1770141,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,"2479 E BAYSHORE RD, STE 200, PALO ALTO, CA, US",December,2022-03-31,127563000,None,None,None,5.2,0,0,-0.11,2.546,-0.043,-0.0419,0,-1.69,99164000,4213200,-0.11,0,0,4.13,-,-,1.286,0.389,1.542,-,-0.306,10.72,0.79,1.739,2.952,144547000,None,None
UPLD,Common Stock,Upland Software Inc,"Upland Software, Inc. offers cloud-based enterprise work management software in the United States, the United Kingdom, Canada, and internationally. The company is headquartered in Austin, Texas.",1505155,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"401 CONGRESS AVE., SUITE 1850, AUSTIN, TX, US",December,2021-12-31,448308000,39485000,None,1.246,10.17,0,0,-1.921,9.97,-0.193,-0.0445,-0.0082,-0.187,302016000,202563000,-1.921,0,-0.032,27.57,-,9.41,1.484,1.476,2.67,44.81,0.928,51.05,14.17,16.98,25.63,31132500,None,None
URI,Common Stock,United Rentals Inc,"United Rentals, Inc. (NYSE: URI) is the world's largest equipment rental company, with about 13 percent of the North American market share as of 2019.",1067701,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC","100 FIRST STAMFORD PLACE, 7TH FLOOR, STAMFORD, CT, US",December,2022-03-31,22352116000,2691000000,16.26,1.169,82.72,0,0,19.04,134.14,0.143,0.239,0.076,0.263,9716000000,3890000000,19.04,0.615,0.218,405.6,16.26,12.0,2.3,3.792,3.405,7.78,1.839,414.99,285.59,330.21,339.71,72192000,None,None
USER,Common Stock,UserTesting Inc.,"UserTesting, Inc. participates in the operation of a software-as-a-service (SaaS) platform that enables organizations to learn about people's experiences as they interact with products, designs, applications, processes, concepts, or brands in the United States. UK and internationally. The company is headquartered in San Francisco, California.",1557127,NYSE,USD,USA,TECHNOLOGY,GENERAL,NONE,December,2021-12-31,1146852000,None,None,None,1.052,0,0,-1.499,4.356,-0.344,-0.347,-0.147,-0.481,147398000,110238000,-1.499,0,0.446,14,-,-,7.78,7.69,6.72,-,None,15.98,4.5,9.34,8.79,142821000,None,None
USIO,Common Stock,Usio Inc,"Usio, Inc., provides integrated electronic payment processing services to merchants and businesses in the United States. The company is headquartered in San Antonio, Texas.",1088034,NASDAQ,USD,USA,FINANCE,"FUNCTIONS RELATED TO DEPOSITORY BANKING, NEC","12500 SAN PEDRO, SUITE 120, SAN ANTONIO, TX, US",December,2021-12-31,71492000,2488300,None,None,0.733,0,0,-0.02,3.093,-0.0052,-0.0025,-0.0009,-0.0182,61942000,15632600,-0.02,0,0.857,10.38,-,147.06,1.154,4.048,1.153,28.61,1.647,8.62,2.54,3.307,4.905,25533000,None,None
UTRS,Common Stock,Minerva Surgical Inc. Common Stock,"Minerva Surgical Inc., a commercial-stage medical technology company, focuses on developing, manufacturing, and marketing minimally invasive solutions to meet the uterine health care needs of women. The company is headquartered in Santa Clara, California.",1452965,NASDAQ,USD,USA,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,"4255 BURTON DRIVE, SANTA CLARA, CA, US",December,2021-12-31,83311000,None,None,None,1.53,0,0,-3.061,7.43,-0.412,-0.551,-0.173,0,52103000,30523000,-3.061,0,0.007,11.33,-,-,1.599,2.483,2.076,121.15,None,12,2.63,4.692,5.72,28827400,None,None
VALU,Common Stock,Value Line Inc,"Value Line, Inc. produces and sells investment periodicals and related publications primarily in the United States. The company is headquartered in New York, New York.",717720,NASDAQ,USD,USA,FINANCE,INVESTMENT ADVICE,"551 FIFTH AVENUE, NEW YORK, NY, UNITED STATES",April,2022-01-31,575995000,9968000,22.17,0,8.33,0.88,0.0174,2.728,4.198,0.65,0.217,0.0444,0.365,40121000,34952000,2.728,-0.198,0.013,None,22.17,-,14.36,7.4,13.39,19.55,-0.109,91.72,28.1,66.64,46.9,9522200,2022-02-11,2022-04-29
VCSA,Common Stock,Vacasa Inc. Class A Common Stock,None,1874944,NASDAQ,USD,USA,TRADE & SERVICES,SERVICES-TO DWELLINGS & OTHER BUILDINGS,"850 NW 13TH AVENUE, PORTLAND, OR, US",December,2021-12-31,3164740000,8201000,None,None,None,0,0,-0.059,4.139,-0.174,-0.141,-0.0705,-0.255,889058000,448305000,-0.059,3.023,0.764,11.83,-,-,3.56,-,1.284,-,None,11,5.4,7.5,8.77,214799000,None,None
VECO,Common Stock,Veeco Instruments Inc,"Veeco Instruments Inc., develops, manufactures, sells and supports semiconductor and thin film process equipment primarily to manufacture electronic devices globally. The company is headquartered in Plainview, New York.",103145,NASDAQ,USD,USA,TECHNOLOGY,"SPECIAL INDUSTRY MACHINERY, NEC","TERMINAL DRIVE, PLAINVIEW, NY, US",December,2021-12-31,1139032000,83099000,45.96,0.53,8.64,0,0,0.49,11.89,0.0446,0.0978,0.0397,0.0616,583277000,242274000,0.49,16,0.101,36.5,45.96,14.41,1.953,2.714,2.109,15.36,1.328,32.4,20.39,26.87,25.33,50579000,None,None
VENAR,Common Stock,Venus Acquisition Corporation,None,1800392,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,"340 MADISON AVENUE,19TH FLOOR, NEW YORK, NY, US",December,2021-12-31,60137000,None,None,None,None,None,None,None,0,0,0,-0.0429,0,0,0,0,0,0,None,-,-,-,-,-,-,None,0.72,0.12,0,0,0,None,None
VENAW,Common Stock,Venus Acquisition Corporation,None,1800392,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,"340 MADISON AVENUE,19TH FLOOR, NEW YORK, NY, US",December,2021-12-31,60319000,None,None,None,None,None,None,None,0,0,0,-0.0429,0,0,0,0,0,0,None,-,-,-,-,-,-,None,0.58,0.062,0,0,0,None,None
VERB,Common Stock,Verb Technology Company Inc,"Verb Technology Company, Inc. develops a software-as-a-service application platform in the United States, Japan, and internationally. The company is headquartered in American Fork, Utah.",1566610,NASDAQ,USD,USA,TRADE & SERVICES,SERVICES-PERSONAL SERVICES,"2210 NEWPORT BOULEVARD, SUITE 200, NEWPORT BEACH, CA, US",December,2021-12-31,48741700,-8514000,None,None,0.205,0,0,-0.726,0.173,0,-3.523,-0.557,-2.279,9917000,5164000,-0.726,0,0.014,3.42,-,-,4.915,3.792,5.07,-,0.603,3.97,0.579,0.941,1.596,80167000,2019-02-04,None
VERBW,Common Stock,Verb Technology Company Inc,None,1566610,NASDAQ,USD,USA,TRADE & SERVICES,SERVICES-PERSONAL SERVICES,"2210 NEWPORT BOULEVARD, SUITE 200, NEWPORT BEACH, CA, US",December,2021-12-31,3127200,None,None,None,None,None,0,None,0,0,0,0,0,0,0,0,0,0,None,-,-,-,-,-,-,None,1.24,0.19,0,0,0,None,None
VERI,Common Stock,Veritone Inc,"Veritone, Inc. provides artificial intelligence (AI) computing solutions in the United States and the United Kingdom. The company is headquartered in Denver, Colorado.",1615165,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"575 ANTON BOULEVARD, COSTA MESA, CA, US",December,2021-12-31,484883000,-58803000,None,-0.07,2.304,0,0,-2.12,3.463,-0.612,-0.398,-0.084,-0.837,115305000,93176000,-2.12,0,2.279,28.63,-,37.59,4.205,5.93,3.624,-,3.036,37.14,12.9,16.51,20.73,35060200,None,None
VERX,Common Stock,Vertex Inc,"Vertex, Inc. provides tax technology solutions for corporations in the retail, communications, leasing, and manufacturing industries in the United States and internationally. The company is headquartered in King of Prussia, Pennsylvania.",1806837,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"2301 RENAISSANCE BOULEVARD, KING OF PRUSSIA, PA, US",December,2021-12-31,2055218000,17081000,None,None,1.543,0,0,-0.01,2.88,-0.0035,0.018,0.0078,-0.0064,425548000,263656000,-0.01,-0.961,0.122,19.5,-,-,4.83,9.39,4.973,50.58,None,22.88,12.21,14.39,17.19,42338400,None,None
VIAO,Common Stock,VIA optronics AG,"VIA optronics AG, through its subsidiary, provides worldwide display solutions. The company is headquartered in Nuremberg, Germany.",1769116,NYSE,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,NONE,December,2021-09-30,101941000,1235100,None,None,3.205,0,0,-0.477,7.95,-0.0561,-0.0256,-0.0186,-0.142,178590000,23359000,-0.477,0,0.133,14.71,-,-,0.571,1.496,0.582,29.98,None,14.86,4.1,7.92,8.35,22653500,None,None
VIAV,Common Stock,Viavi Solutions Inc,"Viavi Solutions Inc. provides network testing, monitoring and assurance solutions to communications service providers, enterprises, network equipment manufacturers, government, civil, military and avionics customers worldwide. The company is headquartered in San Jose, California.",912093,NASDAQ,USD,USA,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,"430 NORTH MCCARTHY BOULEVARD, MILPITAS, CA, US",June,2021-12-31,3339774000,250100000,None,2.41,3.325,0,0,-0.091,5.43,-0.0168,0.128,0.0509,-0.0268,1255900000,747400000,-0.091,0.173,0.05,20,-,15.48,2.659,4.411,2.785,21.01,0.697,18.14,14.34,15.78,16.09,230012000,None,None
VMEO,Common Stock,Vimeo Inc,"Vimeo, Inc. owns and operates an online video platform for users to upload, share, and view videos. ",1837686,NASDAQ,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","555 WEST 18TH STREET, NEW YORK, NY, US",December,2021-12-31,1715122000,None,None,None,2.231,0,0,-0.33,2.45,-0.135,-0.156,-0.0747,-0.232,391678000,289141000,-0.33,0,0.267,18.33,-,128.21,4.379,4.426,4.432,430.8,None,57,9.2,11.85,23.54,156795000,None,None
VMW,Common Stock,VMware Inc,"VMware, Inc. provides software in the areas of hybrid and multicloud, modern applications, networking, security, and digital workspaces in the United States and internationally. The company is headquartered in Palo Alto, California.",1124610,NYSE,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"3401 HILLVIEW AVENUE, PALO ALTO, CA, US",January,2022-01-31,45448786000,3044000000,25.04,0.908,24.36,0,0,4.31,30.63,0.142,0.191,0.0531,0.445,12851000000,10580000000,4.31,-0.254,0.072,140.52,25.04,15.41,3.537,5.04,4.332,16.15,0.845,137.67,105.69,114.96,131.94,421056000,2021-11-01,2021-11-02
VNET,Common Stock,21Vianet Group Inc,"21Vianet Group, Inc., an investment holding company, provides hosting and related services to Internet companies, government entities, blue-chip companies, and small and medium-sized enterprises in the People's Republic of China. The company is headquartered in Beijing, the People's Republic of China.",1508475,NASDAQ,USD,China,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","M5, 1JIUXIANQIAO EAST ROAD, CHAOYANG DISTRICT, BEIJING, CHINA",December,2021-12-31,833375000,1482235000,None,-5.38,49.15,0,0,-1.195,40.89,-0.0842,0.0519,0.0088,-0.06,5792728000,1076011000,-1.195,0,0.253,16.23,-,2000,0.144,0.693,0.367,1.001,0.234,30,3.51,6.52,12.43,148024000,None,None
VRAR,Common Stock,The Glimpse Group Inc. Common Stock,"The Glimpse Group, Inc., a virtual reality (VR) and augmented platform company, provides business-focused software, services and solutions primarily in the United States. The company is headquartered in New York, New York.",1854445,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,"15 WEST 38TH ST., 9TH FL, NEW YORK, NY, UNITED STATES",June,2021-12-31,55984000,None,None,None,2.438,0,0,-0.8,0.505,-1.583,-0.954,-0.162,-0.487,4614300,1960300,-0.8,0,0.341,14,-,-,12.13,2.059,8.28,-,None,21,4.23,6.33,9.0,12609100,None,None
VRNS,Common Stock,Varonis Systems Inc,None,1361113,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,"1250 BROADWAY, 31ST FLOOR, NEW YORK, NY, US",December,2021-12-31,4748591000,-42994000,None,0,5.55,0,0,-1.11,3.705,-0.299,-0.253,-0.0741,-0.338,390134000,330735000,-1.11,0,0.33,57.62,-,277.78,12.17,8.18,11.19,-,1.28,73.46,32.11,44.13,52.85,109566000,None,None
VRNT,Common Stock,Verint Systems Inc,"Verint Systems Inc. provides global customer engagement solutions. The company is headquartered in Melville, New York.",1166388,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,"175 BROADHOLLOW ROAD, MELVILLE, NY, US",January,2022-01-31,3487265000,117565000,None,1.574,14.38,0,0,-0.07,13.33,0.0165,0.0766,0.0149,0.0109,874509000,1187428000,-0.07,0.091,0.04,64.5,-,22.03,3.988,3.789,4.743,33.11,0.798,56.39,41.46,51.3,48.22,64711000,None,None
VRSN,Common Stock,VeriSign Inc,"Verisign Inc. is an American company based in Reston, Virginia, United States that operates a diverse array of network infrastructure, including two of the Internet's thirteen root nameservers. Verisign also offers a range of security services, including managed DNS, distributed denial-of-service (DDoS) attack mitigation and cyber-threat reporting.",1014473,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,"12061 BLUEMONT WAY, ATTN: GENERAL COUNSEL, RESTON, VA, US",December,2021-12-31,22345179000,914743000,29.09,3.705,-12.02,0,0,7,11.85,0.591,0.653,0.289,0,1327576000,1135643000,7,1.154,0.063,256.67,29.09,32.68,16.83,-,17.46,25.37,0.917,257.03,198.53,213.88,221.89,109745000,2011-05-18,2011-05-05
VSAT,Common Stock,Viasat Inc,"Viasat, Inc. provides worldwide broadband and communications products and services. The company is headquartered in Carlsbad, California.",797721,NASDAQ,USD,USA,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,"6155 EL CAMINO REAL, CARLSBAD, CA, US",March,2021-12-31,2767420000,493595000,128.28,94.32,35.41,0,0,0.29,37.29,0.0078,0.0288,0.0085,0.0134,2681713000,691823000,0.29,0.357,0.25,76.67,128.28,-,1.032,1.172,2.039,10.18,1.08,68.76,36.2,46.17,49.2,74393000,None,None
